Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered
Kentucky,US,3/24/2020 23:37,0,0,0
Michigan,US,3/24/2020 23:37,5,0,0
Missouri,US,3/24/2020 23:37,1,0,0
New York,US,3/24/2020 23:37,6,0,0
Ohio,US,3/24/2020 23:37,1,0,0
Pennsylvania,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Mississippi,US,3/24/2020 23:37,11,0,0
Oklahoma,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,86,2,0
Arizona,US,3/24/2020 23:37,1,0,0
Texas,US,3/24/2020 23:37,0,0,0
Tennessee,US,3/24/2020 23:37,1,0,0
Arizona,US,3/24/2020 23:37,18,0,0
South Dakota,US,3/24/2020 23:37,1,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,2,0,0
Tennessee,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Missouri,US,3/24/2020 23:37,5,0,0
Texas,US,3/24/2020 23:37,0,0,0
Illinois,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
New Mexico,US,3/24/2020 23:37,0,0,0
South Carolina,US,3/24/2020 23:37,1,0,0
Florida,US,3/24/2020 23:37,41,0,0
Texas,US,3/24/2020 23:37,45,1,0
Texas,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,2,0,0
Arkansas,US,3/24/2020 23:37,1,0,0
Florida,US,3/24/2020 23:37,3,0,0
Georgia,US,3/24/2020 23:37,4,0,0
New York,US,3/24/2020 23:37,18,0,0
Oregon,US,3/24/2020 23:37,0,0,0
Pennsylvania,US,3/24/2020 23:37,1,0,0
Washington,US,3/24/2020 23:37,1,0,0
Wisconsin,US,3/24/2020 23:37,5,0,0
Ohio,US,3/24/2020 23:37,3,0,0
North Carolina,US,3/24/2020 23:37,0,0,0
California,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,5,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Oklahoma,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Louisiana,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Colorado,US,3/24/2020 23:37,0,0,0
California,US,3/24/2020 23:37,86,1,0
Wyoming,US,3/24/2020 23:37,0,0,0
Arkansas,US,3/24/2020 23:37,1,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Illinois,US,3/24/2020 23:37,1194,9,0
Minnesota,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Missouri,US,3/24/2020 23:37,0,0,0
New Hampshire,US,3/24/2020 23:37,0,0,0
Oregon,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Mississippi,US,3/24/2020 23:37,5,0,0
South Dakota,US,3/24/2020 23:37,0,0,0
New York,US,3/24/2020 23:37,2,0,0
Texas,US,3/24/2020 23:37,0,0,0
Ohio,US,3/24/2020 23:37,3,0,0
Colorado,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Oklahoma,US,3/24/2020 23:37,0,0,0
Minnesota,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Mississippi,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,10,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Washington,US,3/24/2020 23:37,3,0,0
Oklahoma,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Arkansas,US,3/24/2020 23:37,4,0,0
Texas,US,3/24/2020 23:37,1,0,0
North Carolina,US,3/24/2020 23:37,3,0,0
Arkansas,US,3/24/2020 23:37,1,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Illinois,US,3/24/2020 23:37,0,0,0
Indiana,US,3/24/2020 23:37,0,0,0
Iowa,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,2,0,0
Michigan,US,3/24/2020 23:37,0,0,0
Missouri,US,3/24/2020 23:37,0,0,0
Ohio,US,3/24/2020 23:37,1,0,0
Pennsylvania,US,3/24/2020 23:37,0,0,0
Wisconsin,US,3/24/2020 23:37,0,0,0
Oklahoma,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,3,0,0
Arkansas,US,3/24/2020 23:37,1,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
Tennessee,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Oregon,US,3/24/2020 23:37,0,0,0
Wyoming,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Arkansas,US,3/24/2020 23:37,1,0,0
Minnesota,US,3/24/2020 23:37,0,0,0
Colorado,US,3/24/2020 23:37,1,1,0
Texas,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,3,0,0
Virginia,US,3/24/2020 23:37,2,0,0
Illinois,US,3/24/2020 23:37,1,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
Maine,US,3/24/2020 23:37,74,0,0
New Jersey,US,3/24/2020 23:37,2,0,0
North Carolina,US,3/24/2020 23:37,5,0,0
Pennsylvania,US,3/24/2020 23:37,13,0,0
Tennessee,US,3/24/2020 23:37,3,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
North Carolina,US,3/24/2020 23:37,0,0,0
New Mexico,US,3/24/2020 23:37,1,0,0
Oregon,US,3/24/2020 23:37,0,0,0
Colorado,US,3/24/2020 23:37,0,0,0
Idaho,US,3/24/2020 23:37,0,0,0
Montana,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Oklahoma,US,3/24/2020 23:37,2,0,0
South Dakota,US,3/24/2020 23:37,0,0,0
Ohio,US,3/24/2020 23:37,167,2,0
Georgia,US,3/24/2020 23:37,0,0,0
Missouri,US,3/24/2020 23:37,0,0,0
Utah,US,3/24/2020 23:37,0,0,0
Minnesota,US,3/24/2020 23:37,21,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Arkansas,US,3/24/2020 23:37,0,0,0
Iowa,US,3/24/2020 23:37,7,0,0
Missouri,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,169,5,0
Wisconsin,US,3/24/2020 23:37,72,0,0
Montana,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,1,0,0
North Carolina,US,3/24/2020 23:37,0,0,0
Ohio,US,3/24/2020 23:37,1,0,0
South Carolina,US,3/24/2020 23:37,8,0,0
Pennsylvania,US,3/24/2020 23:37,4,0,0
North Carolina,US,3/24/2020 23:37,3,0,0
Tennessee,US,3/24/2020 23:37,253,2,0
North Carolina,US,3/24/2020 23:37,1,0,0
Indiana,US,3/24/2020 23:37,0,0,0
Kentucky,US,3/24/2020 23:37,11,0,0
Missouri,US,3/24/2020 23:37,0,0,0
Iowa,US,3/24/2020 23:37,0,0,0
Utah,US,3/24/2020 23:37,31,1,0
South Dakota,US,3/24/2020 23:37,2,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,1,0,0
Montana,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
South Dakota,US,3/24/2020 23:37,0,0,0
New Mexico,US,3/24/2020 23:37,0,0,0
Louisiana,US,3/24/2020 23:37,6,0,0
Illinois,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,94,0,0
Illinois,US,3/24/2020 23:37,1,0,0
Indiana,US,3/24/2020 23:37,0,0,0
Missouri,US,3/24/2020 23:37,0,0,0
Tennessee,US,3/24/2020 23:37,0,0,0
Florida,US,3/24/2020 23:37,1,0,0
Mississippi,US,3/24/2020 23:37,29,0,0
Texas,US,3/24/2020 23:37,1,0,0
Texas,US,3/24/2020 23:37,1,0,0
Indiana,US,3/24/2020 23:37,2,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Indiana,US,3/24/2020 23:37,6,0,0
Iowa,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Tennessee,US,3/24/2020 23:37,0,0,0
Montana,US,3/24/2020 23:37,0,0,0
Ohio,US,3/24/2020 23:37,2,0,0
California,US,3/24/2020 23:37,0,0,0
Indiana,US,3/24/2020 23:37,4,1,0
Iowa,US,3/24/2020 23:37,0,0,0
New York,US,3/24/2020 23:37,3,0,0
Ohio,US,3/24/2020 23:37,11,0,0
Oklahoma,US,3/24/2020 23:37,0,0,0
Pennsylvania,US,3/24/2020 23:37,84,0,0
Colorado,US,3/24/2020 23:37,0,0,0
Michigan,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Alaska,US,3/24/2020 23:37,0,0,0
Missouri,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,38,0,0
Colorado,US,3/24/2020 23:37,148,0,0
Iowa,US,3/24/2020 23:37,0,0,0
Oregon,US,3/24/2020 23:37,10,0,0
Arkansas,US,3/24/2020 23:37,2,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
South Dakota,US,3/24/2020 23:37,0,0,0
Oklahoma,US,3/24/2020 23:37,0,0,0
South Dakota,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,0,0,0
North Dakota,US,3/24/2020 23:37,0,0,0
Iowa,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Michigan,US,3/24/2020 23:37,0,0,0
Tennessee,US,3/24/2020 23:37,5,0,0
Alaska,US,3/24/2020 23:37,0,0,0
South Carolina,US,3/24/2020 23:37,1,0,0
Texas,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,0,0,0
District of Columbia,US,3/24/2020 23:37,141,2,0
North Dakota,US,3/24/2020 23:37,0,0,0
Florida,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
West Virginia,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Minnesota,US,3/24/2020 23:37,3,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Wisconsin,US,3/24/2020 23:37,2,0,0
Colorado,US,3/24/2020 23:37,0,0,0
New Mexico,US,3/24/2020 23:37,13,0,0
Kansas,US,3/24/2020 23:37,1,0,0
Texas,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Wisconsin,US,3/24/2020 23:37,0,0,0
Maryland,US,3/24/2020 23:37,0,0,0
South Carolina,US,3/24/2020 23:37,3,0,0
Georgia,US,3/24/2020 23:37,90,6,0
Colorado,US,3/24/2020 23:37,48,0,0
Georgia,US,3/24/2020 23:37,11,0,0
Illinois,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,6,0,0
Minnesota,US,3/24/2020 23:37,0,0,0
Missouri,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,39,0,0
Nevada,US,3/24/2020 23:37,2,0,0
Oregon,US,3/24/2020 23:37,1,0,0
South Dakota,US,3/24/2020 23:37,0,0,0
Washington,US,3/24/2020 23:37,1,0,0
Wisconsin,US,3/24/2020 23:37,4,0,0
New Mexico,US,3/24/2020 23:37,0,0,0
Arkansas,US,3/24/2020 23:37,0,0,0
Illinois,US,3/24/2020 23:37,103,0,0
Indiana,US,3/24/2020 23:37,1,0,0
Iowa,US,3/24/2020 23:37,6,0,0
Utah,US,3/24/2020 23:37,0,0,0
Massachusetts,US,3/24/2020 23:37,0,0,0
Massachusetts,US,3/24/2020 23:37,2,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Missouri,US,3/24/2020 23:37,1,0,0
North Dakota,US,3/24/2020 23:37,1,0,0
Wisconsin,US,3/24/2020 23:37,1,0,0
North Carolina,US,3/24/2020 23:37,1,0,0
North Carolina,US,3/24/2020 23:37,71,0,0
New York,US,3/24/2020 23:37,124,1,0
Florida,US,3/24/2020 23:37,50,1,0
Texas,US,3/24/2020 23:37,0,0,0
Tennessee,US,3/24/2020 23:37,2,0,0
Colorado,US,3/24/2020 23:37,92,1,0
Georgia,US,3/24/2020 23:37,2,1,0
Louisiana,US,3/24/2020 23:37,58,2,0
Louisiana,US,3/24/2020 23:37,0,0,0
Louisiana,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,1,0,0
Michigan,US,3/24/2020 23:37,3,0,0
Wisconsin,US,3/24/2020 23:37,4,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
New Mexico,US,3/24/2020 23:37,0,0,0
North Dakota,US,3/24/2020 23:37,0,0,0
Illinois,US,3/24/2020 23:37,0,0,0
North Carolina,US,3/24/2020 23:37,0,0,0
South Carolina,US,3/24/2020 23:37,1,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
South Dakota,US,3/24/2020 23:37,0,0,0
Illinois,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,2,0,0
Illinois,US,3/24/2020 23:37,0,0,0
California,US,3/24/2020 23:37,2,0,0
Colorado,US,3/24/2020 23:37,69,4,0
Texas,US,3/24/2020 23:37,10,0,0
Colorado,US,3/24/2020 23:37,3,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Pennsylvania,US,3/24/2020 23:37,0,0,0
Indiana,US,3/24/2020 23:37,4,0,0
Nevada,US,3/24/2020 23:37,0,0,0
Nevada,US,3/24/2020 23:37,2,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Oklahoma,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,6,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,8,0,0
Idaho,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Utah,US,3/24/2020 23:37,0,0,0
Iowa,US,3/24/2020 23:37,0,0,0
Michigan,US,3/24/2020 23:37,2,0,0
North Dakota,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,1,0,0
New York,US,3/24/2020 23:37,114,0,0
Ohio,US,3/24/2020 23:37,1,1,0
Pennsylvania,US,3/24/2020 23:37,5,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Florida,US,3/24/2020 23:37,10,0,0
Nevada,US,3/24/2020 23:37,0,0,0
Massachusetts,US,3/24/2020 23:37,118,0,0
New Jersey,US,3/24/2020 23:37,342,4,0
New York,US,3/24/2020 23:37,3,0,0
Vermont,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Nevada,US,3/24/2020 23:37,0,0,0
Louisiana,US,3/24/2020 23:37,2,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Alaska,US,3/24/2020 23:37,7,0,0
Virginia,US,3/24/2020 23:37,46,1,0
Virginia,US,3/24/2020 23:37,0,0,0
Connecticut,US,3/24/2020 23:37,384,7,0
Ohio,US,3/24/2020 23:37,2,0,0
South Carolina,US,3/24/2020 23:37,2,0,0
South Dakota,US,3/24/2020 23:37,0,0,0
Montana,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,1,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,1,0,0
Minnesota,US,3/24/2020 23:37,0,0,0
South Dakota,US,3/24/2020 23:37,0,0,0
Arkansas,US,3/24/2020 23:37,14,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,12,1,0
Illinois,US,3/24/2020 23:37,0,0,0
Indiana,US,3/24/2020 23:37,2,0,0
Iowa,US,3/24/2020 23:37,1,0,0
Kentucky,US,3/24/2020 23:37,15,1,0
Ohio,US,3/24/2020 23:37,0,0,0
Pennsylvania,US,3/24/2020 23:37,2,0,0
Tennessee,US,3/24/2020 23:37,2,0,0
Texas,US,3/24/2020 23:37,1,0,0
West Virginia,US,3/24/2020 23:37,0,0,0
Tennessee,US,3/24/2020 23:37,0,0,0
Montana,US,3/24/2020 23:37,0,0,0
Washington,US,3/24/2020 23:37,0,0,0
Minnesota,US,3/24/2020 23:37,3,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Florida,US,3/24/2020 23:37,4,0,0
Montana,US,3/24/2020 23:37,4,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
South Carolina,US,3/24/2020 23:37,5,1,0
Wisconsin,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,11,1,0
Indiana,US,3/24/2020 23:37,6,0,0
Iowa,US,3/24/2020 23:37,0,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,1,0,0
Texas,US,3/24/2020 23:37,0,0,0
Wisconsin,US,3/24/2020 23:37,18,1,0
Illinois,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Pennsylvania,US,3/24/2020 23:37,0,0,0
Wisconsin,US,3/24/2020 23:37,0,0,0
Mississippi,US,3/24/2020 23:37,14,0,0
Georgia,US,3/24/2020 23:37,8,0,0
North Carolina,US,3/24/2020 23:37,14,0,0
Texas,US,3/24/2020 23:37,46,0,0
North Dakota,US,3/24/2020 23:37,0,0,0
Indiana,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,1,0,0
Arkansas,US,3/24/2020 23:37,0,0,0
Florida,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Idaho,US,3/24/2020 23:37,0,0,0
Illinois,US,3/24/2020 23:37,0,0,0
Indiana,US,3/24/2020 23:37,7,0,0
Iowa,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,1,0,0
Kentucky,US,3/24/2020 23:37,2,0,0
Louisiana,US,3/24/2020 23:37,0,0,0
Maine,US,3/24/2020 23:37,0,0,0
Massachusetts,US,3/24/2020 23:37,10,0,0
Mississippi,US,3/24/2020 23:37,3,0,0
Missouri,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
New York,US,3/24/2020 23:37,0,0,0
North Carolina,US,3/24/2020 23:37,4,0,0
Ohio,US,3/24/2020 23:37,75,2,0
Pennsylvania,US,3/24/2020 23:37,3,0,0
Tennessee,US,3/24/2020 23:37,1,0,0
Texas,US,3/24/2020 23:37,0,0,0
Vermont,US,3/24/2020 23:37,2,0,0
Virginia,US,3/24/2020 23:37,1,0,0
Washington,US,3/24/2020 23:37,5,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Maryland,US,3/24/2020 23:37,4,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Minnesota,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Colorado,US,3/24/2020 23:37,0,0,0
Idaho,US,3/24/2020 23:37,0,0,0
Iowa,US,3/24/2020 23:37,0,0,0
Wyoming,US,3/24/2020 23:37,10,0,0
California,US,3/24/2020 23:37,13,0,0
Texas,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Arkansas,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,184,2,0
Illinois,US,3/24/2020 23:37,0,0,0
Indiana,US,3/24/2020 23:37,0,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
New York,US,3/24/2020 23:37,1,0,0
Ohio,US,3/24/2020 23:37,0,0,0
Pennsylvania,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Florida,US,3/24/2020 23:37,1,0,0
Nebraska,US,3/24/2020 23:37,1,0,0
Texas,US,3/24/2020 23:37,1,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Illinois,US,3/24/2020 23:37,0,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
Montana,US,3/24/2020 23:37,16,0,0
Ohio,US,3/24/2020 23:37,1,1,0
Texas,US,3/24/2020 23:37,18,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Colorado,US,3/24/2020 23:37,8,0,0
Montana,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Oklahoma,US,3/24/2020 23:37,0,0,0
Utah,US,3/24/2020 23:37,0,0,0
Washington,US,3/24/2020 23:37,0,0,0
Arkansas,US,3/24/2020 23:37,10,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
Maryland,US,3/24/2020 23:37,3,0,0
Oklahoma,US,3/24/2020 23:37,2,0,0
Texas,US,3/24/2020 23:37,0,0,0
Missouri,US,3/24/2020 23:37,0,0,0
North Carolina,US,3/24/2020 23:37,4,0,0
North Carolina,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Ohio,US,3/24/2020 23:37,5,0,0
Idaho,US,3/24/2020 23:37,0,0,0
Michigan,US,3/24/2020 23:37,34,0,0
New York,US,3/24/2020 23:37,1,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Missouri,US,3/24/2020 23:37,0,0,0
Mississippi,US,3/24/2020 23:37,1,0,0
South Carolina,US,3/24/2020 23:37,2,0,0
Indiana,US,3/24/2020 23:37,2,0,0
Tennessee,US,3/24/2020 23:37,2,0,0
Arizona,US,3/24/2020 23:37,0,0,0
Florida,US,3/24/2020 23:37,0,0,0
Tennessee,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Oregon,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,0,0,0
West Virginia,US,3/24/2020 23:37,0,0,0
Colorado,US,3/24/2020 23:37,0,0,0
Montana,US,3/24/2020 23:37,0,0,0
Florida,US,3/24/2020 23:37,0,0,0
Michigan,US,3/24/2020 23:37,2,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
California,US,3/24/2020 23:37,0,0,0
New Jersey,US,3/24/2020 23:37,19,0,0
Virginia,US,3/24/2020 23:37,2,0,0
Georgia,US,3/24/2020 23:37,5,0,0
Michigan,US,3/24/2020 23:37,0,0,0
Montana,US,3/24/2020 23:37,0,0,0
North Dakota,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,3,0,0
Minnesota,US,3/24/2020 23:37,0,0,0
Idaho,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,7,0,0
Wyoming,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Georgia,US,3/24/2020 23:37,0,0,0
Oklahoma,US,3/24/2020 23:37,1,0,0
New Hampshire,US,3/24/2020 23:37,20,0,0
Arizona,US,3/24/2020 23:37,2,0,0
Kansas,US,3/24/2020 23:37,0,0,0
North Carolina,US,3/24/2020 23:37,0,0,0
Tennessee,US,3/24/2020 23:37,0,0,0
Colorado,US,3/24/2020 23:37,2,0,0
Utah,US,3/24/2020 23:37,0,0,0
North Dakota,US,3/24/2020 23:37,0,0,0
Vermont,US,3/24/2020 23:37,0,0,0
Michigan,US,3/24/2020 23:37,3,0,0
Montana,US,3/24/2020 23:37,0,0,0
Arkansas,US,3/24/2020 23:37,3,0,0
Indiana,US,3/24/2020 23:37,3,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
Louisiana,US,3/24/2020 23:37,1,0,0
Minnesota,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
New Mexico,US,3/24/2020 23:37,0,0,0
North Dakota,US,3/24/2020 23:37,0,0,0
Oklahoma,US,3/24/2020 23:37,0,0,0
Oregon,US,3/24/2020 23:37,1,0,0
South Dakota,US,3/24/2020 23:37,0,0,0
Washington,US,3/24/2020 23:37,23,1,0
West Virginia,US,3/24/2020 23:37,0,0,0
Wisconsin,US,3/24/2020 23:37,0,0,0
North Carolina,US,3/24/2020 23:37,1,0,0
Michigan,US,3/24/2020 23:37,0,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,0,0,0
Washington,US,3/24/2020 23:37,1,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,2,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Kansas,US,3/24/2020 23:37,0,0,0
Nebraska,US,3/24/2020 23:37,0,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
Wisconsin,US,3/24/2020 23:37,1,0,0
Wisconsin,US,3/24/2020 23:37,0,0,0
West Virginia,US,3/24/2020 23:37,0,0,0
Alabama,US,3/24/2020 23:37,0,0,0
Arkansas,US,3/24/2020 23:37,1,0,0
Georgia,US,3/24/2020 23:37,1,0,0
Illinois,US,3/24/2020 23:37,0,0,0
Indiana,US,3/24/2020 23:37,1,0,0
Iowa,US,3/24/2020 23:37,0,0,0
Mississippi,US,3/24/2020 23:37,0,0,0
Missouri,US,3/24/2020 23:37,19,3,0
New York,US,3/24/2020 23:37,4,0,0
North Carolina,US,3/24/2020 23:37,0,0,0
Ohio,US,3/24/2020 23:37,3,0,0
Pennsylvania,US,3/24/2020 23:37,0,0,0
Tennessee,US,3/24/2020 23:37,5,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Arizona,US,3/24/2020 23:37,0,0,0
Virginia,US,3/24/2020 23:37,0,0,0
Kentucky,US,3/24/2020 23:37,0,0,0
South Carolina,US,3/24/2020 23:37,39,0,0
Kansas,US,3/24/2020 23:37,0,0,0
South Carolina,US,3/24/2020 23:37,2,0,0
Oklahoma,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,1,0,0
South Dakota,US,3/24/2020 23:37,0,0,0
Mississippi,US,3/24/2020 23:37,2,0,0
North Dakota,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,2,0,0
Illinois,US,3/24/2020 23:37,1,0,0
Iowa,US,3/24/2020 23:37,0,0,0
Missouri,US,3/24/2020 23:37,0,0,0
Tennessee,US,3/24/2020 23:37,1,0,0
New Mexico,US,3/24/2020 23:37,0,0,0
Texas,US,3/24/2020 23:37,4,0,0
Ohio,US,3/24/2020 23:37,0,0,0
North Carolina,US,3/24/2020 23:37,16,0,0
Florida,US,3/24/2020 23:37,0,0,0
Colorado,US,3/24/2020 23:37,28,0,0
